name,amenity,highway,barrier,landuse,lat,lon
Seeta Raam Dhaba,restaurant,,,,28.669386,77.330925
Halal Meat Shop,fast_food,,,,28.66967,77.33153
HP Petrol Pump,fuel,,,,18.7854985,84.0905105
Maini,restaurant,,,,28.670133,77.325455
Kamal Dhabha,restaurant,,,,28.66839,77.330018
The Dosa King,restaurant,,,,28.668159,77.329798
Tusli Juice And Shakes,fast_food,,,,28.669361,77.330957
GMR Filling Station,fuel,,,,17.5435309,78.2615564
Manpasand,restaurant,,,,28.657389,77.32306
Roli Juice Corner,fast_food,,,,28.660695,77.323733
Kolkata Kathi Rolls,fast_food,,,,28.660239,77.323984
Av's Pizza,fast_food,,,,28.664311,77.323631
Restaurante,restaurant,,,,18.7868808,84.0898472
Restaurante,restaurant,,,,18.7806282,84.0917487
Litti House,restaurant,,,,12.9618349,77.7169157
Patas Toll Plaza,,,toll_booth,,18.4244351,74.4660899
MRP petron bunk,fuel,,,,17.341542,77.905129
Keventer's Milkshake,fast_food,,,,28.6334848,77.2181289
"KH Garden, 한식당",fuel,,,,34.1676719,77.5804244
Eagle Boyz Pizza,restaurant,,,,17.4059812,78.5913805
Domino's,restaurant,,,,17.4069309,78.5946143
Turning Point Tiffin Centre,restaurant,,,,17.4194644,78.5196787
5 Brothers & 1 Sister Restaurant,restaurant,,,,25.2081342,92.0073622
Yalam's shop,restaurant,,,,25.20747,92.007585
Tulip Grand,restaurant,,,,17.4082304,78.596874
Paradise Biryani,restaurant,,,,17.4078725,78.5978842
Khalandariya Food Palace,restaurant,,,,13.4316251,75.753092
Indian Oil,fuel,,,,31.4117984,76.726751
H P,fuel,,,,31.5175233,76.6379296
Bharat,fuel,,,,32.5879081,75.5429251
Palmleaves Restaurant & Bar,restaurant,,,,19.0145843,73.0154415
Malvan Tadka,restaurant,,,,19.0154759,73.0162935
Bharat,fuel,,,,28.9153723,73.8603708
H P,fuel,,,,29.1687252,73.8920464
Bikaner Sweets,restaurant,,,,32.1118696,76.530761
H P,fuel,,,,27.961815,78.004673
Nayara,fuel,,,,27.8758088,78.0279169
Essar,fuel,,,,27.8515298,78.1119426
Reliance petrol pump,fuel,,,,29.8124186,77.8792639
Shree Anandhaas,restaurant,,,,11.0285643,76.901068
Samrasi - Premium Bhojnalaya,restaurant,,,,23.1800841,72.5735839
Indian Oil Petrol Bunk,fuel,,,,17.4012663,78.5691628
Bharath Petrol,fuel,,,,17.3969151,78.5885283
Qzine Restaurant,restaurant,,,,25.5765852,91.8816794
Hong Kong Restaurant,restaurant,,,,25.575627,91.881844
Fairies cafe,restaurant,,,,31.9945069,77.4399172
Ajmiri Fast Food,restaurant,,,,34.0769783,74.4863056
McDonald's,fast_food,,,,9.9807397,76.2833975
Dhaba,restaurant,,,,25.285114,91.721521
Hungry Care Restaurant,restaurant,,,,25.285022,91.721451
Indian Music Restaurant Dhamtari,restaurant,,,,20.7093983,81.5489566
Hotel Janata,restaurant,,,,26.946943,94.1658187
Madhu Sagar,fast_food,,,,25.2890288,83.0037725
Domino's,fast_food,,,,13.0662325,80.2738
IBP PETROL PUMP,fuel,,,,17.3460292,77.9052802
Subway,fast_food,,,,30.3254223,78.0433537
Shree Sai Samarth Petroleum,fuel,,,,20.7714988,79.5064856
Hotel Niroda,restaurant,,,,26.9418863,94.2226783
HP,fuel,,,,28.545849,77.2641796
IGL,fuel,,,,28.5293861,77.2728188
HP,fuel,,,,28.5292873,77.2726974
Smiley House,restaurant,,,,18.5623639,73.8296726
Aalok,restaurant,,,,18.5253926,73.8532647
Essar,fuel,,,,27.1248896,74.666488
H P,fuel,,,,27.1274296,74.6464895
Bharat,fuel,,,,27.1761441,74.5390616
Essar,fuel,,,,27.3058071,73.6025723
Essar,fuel,,,,27.3924439,73.550777
Indian Oil,fuel,,,,27.48177,73.5034902
Bharat,fuel,,,,27.5132563,73.4926964
Indian Oil,fuel,,,,26.1872604,78.9439803
Sambrama,restaurant,,,,13.0656649,77.314534
Chandana upahara,restaurant,,,,12.7106345,77.690506
Me Waffle n More,restaurant,,,,28.5745561,77.229256
HP,fuel,,,,28.495939,77.3031081
Indian Oil,fuel,,,,28.5776067,77.1746902
HP,fuel,,,,28.4945252,77.3035906
Bharat Petroleum,fuel,,,,28.503064,77.2807203
Naresh Desai CNG pump,fuel,,,,20.3215288,72.9026894
Kaveri hotel,restaurant,,,,16.3477547,74.3939266
Bharat Petroleum,fuel,,,,15.5922816,80.0340083
Reliance,fuel,,,,16.071807,80.1548509
Raj Chinese House,fast_food,,,,18.587044,73.7818507
Indian oil,fuel,,,,31.8904997,77.1490091
Durga ji Bhel,fast_food,,,,18.5871513,73.7820642
Shri Ramabhavan,restaurant,,,,11.5917301,79.7168977
Sugarcane juice,fast_food,,,,18.5875263,73.783739
Juice shop,fast_food,,,,18.5874247,73.7838392
New Udipi Park,restaurant,,,,13.014431,77.6580134
Village restaurant,fast_food,,,,10.0570304,76.2914455
Kalika,fast_food,,,,22.5729323,88.3665439
Neelavathi scrap,,,,industrial,11.9348568,79.8238168
Shiraz,restaurant,,,,22.5771509,88.4108575
Burger Singh,fast_food,,,,28.6342788,77.2176384
Historical Gudwara Parking,parking,,,,31.7008341,76.9430561
Delhi Darbar,fast_food,,,,31.7008341,76.9427798
Sharvan Tea Stall,fast_food,,,,31.7016819,76.9427703
Lakxmi Naraim,fast_food,,,,31.7044481,76.9399932
Thakur Dhaba,fast_food,,,,31.7052485,76.9383355
Dawat Bhojnalaya,fast_food,,,,31.7052539,76.9383067
Thakur Juice Corner,fast_food,,,,31.7052784,76.9377769
P.K. Tea Corner,fast_food,,,,31.7052731,76.9375152
Thabu Dhaba,fast_food,,,,31.7052731,76.9372568
Sharma Dhaba,fast_food,,,,31.7052708,76.9372705
Babu Bashnu Dhaba,fast_food,,,,31.7052702,76.9372954
Sher-e-Punjab Dhaba,fast_food,,,,31.7052928,76.9371218
Apana Dhaba,fast_food,,,,31.7052955,76.9371609
Thakur Prashri Dhaba,fast_food,,,,31.7053533,76.9369336
Mandayali Dham-sharma Dhaba,fast_food,,,,31.7054692,76.9366222
IGL,fuel,,,,28.5477136,77.255391
Shaurya,restaurant,,,,18.5904459,73.7689032
Green Leaf Kerela Hotel,restaurant,,,,12.9757683,77.6930887
Royal Sheritan Rooftop Bar,restaurant,,,,26.9304449,75.8284459
Saini Fast Food Corner,fast_food,,,,31.7069262,76.9361122
Shivansh Fast Food,fast_food,,,,31.7072083,76.9361134
Fast Food & Vishnu Dhaba,fast_food,,,,31.7060031,76.935988
Suresh Sharma Dhaba,fast_food,,,,31.7065913,76.9355684
Papiua,fast_food,,,,31.7064592,76.9346371
Samirdh 20/20 Fast Food,fast_food,,,,31.7068681,76.9333184
The New Sujan Dhaba Mandi,fast_food,,,,31.707189,76.932854
Deepak Bhojnlaya Dhaba,fast_food,,,,31.7071991,76.9328247
Paid Parking Lot,parking,,,,31.7085906,76.9285524
Seri Parking,parking,,,,31.7084682,76.9324068
House of Ming Resturant,restaurant,,,,31.7084184,76.933505
Copacabana Bar & Resturant,restaurant,,,,31.7084886,76.9335581
Khan Chacha,fast_food,,,,28.6006978,77.2273002
Gupta Tea Stall,fast_food,,,,31.7083466,76.9285564
Mahamaya,fast_food,,,,31.7083016,76.9286614
Vipan Fast Food Corner,fast_food,,,,31.7080457,76.9288867
Nanhu Chicken,fast_food,,,,31.7082972,76.9316168
Indian Oil,fuel,,,,29.5982583,79.658546
Food Point,fast_food,,,,31.7077191,76.9304481
Hunny Tea Stall,fast_food,,,,31.7076635,76.9302143
Mohak Juice Corner,fast_food,,,,31.7075922,76.9300247
Thakur Juice Corner,fast_food,,,,31.7075778,76.9299888
Nuhari Kitchen,fast_food,,,,31.7075748,76.9297131
H1: Canteen,restaurant,,,,19.1362888,72.9142729
Nivis hotel,restaurant,,,,10.3839502,77.9756221
Bharat Petroleum,fuel,,,,10.4356311,78.0866543
IndianOil,fuel,,,,10.4547185,78.1172634
Hotel Annapurna,restaurant,,,,10.6112489,78.4187777
Hotel Sangeethas,restaurant,,,,10.3860081,77.9649571
HP,fuel,,,,10.8349886,78.7057673
Hotel Naalbagan,restaurant,,,,10.1812619,77.7785673
IndianOil,fuel,,,,10.7908323,78.6567633
Sri Raghavendra Hotel,fast_food,,,,12.9741842,77.6378353
Bengali Food Court,fast_food,,,,12.9741619,77.6378167
Haldiram's,fast_food,,,,28.5364378,77.2112932
Bharat Petroleum,fuel,,,,9.9073167,76.7308357
Global Punjab,restaurant,,,,18.4596266,73.7858652
Akshat Hotel,restaurant,,,,18.5882192,73.7837338
Chakhna Point,fast_food,,,,18.5878801,73.7842087
Ganesh Bhel,fast_food,,,,18.5877556,73.7839498
Indian Oil,fuel,,,,28.5722409,77.1377586
Hindustan Petroleum,fuel,,,,21.2047685,72.8394469
McDonald's,fast_food,,,,13.0068373,80.2542291
Gatsby,restaurant,,,,28.5567703,77.2331413
Canteen,restaurant,,,,12.8934924,77.6020899
KFC,fast_food,,,,17.425697,78.5495087
Athidi Hotel,restaurant,,,,17.2498087,80.1409429
Sol retreat,restaurant,,,,22.9971333,76.5542833
Just Shawarma,fast_food,,,,12.9353554,77.6075043
Tiki Bhai Garam Masala,fast_food,,,,20.2808843,85.8268919
Go Foodie,fast_food,,,,28.5314875,77.2077454
Hard Rock Cafe,restaurant,,,,22.552346,88.3533112
McDonald's,fast_food,,,,12.973347,77.6217445
Wow! Momo,fast_food,,,,22.5528507,88.3528567
Tanto,restaurant,,,,11.9874319,79.846966
Burger King,fast_food,,,,28.6429706,77.2226296
Mahanagar Gas,fuel,,,,19.0631765,73.023107
Chariot Restaurant,restaurant,,,,9.9764192,76.2835801
Haldiram's,fast_food,,,,28.5363479,77.2113662
"Restaurant , Jaipur",restaurant,,,,26.94956,75.837543
Max out Dhaba,restaurant,,,,28.535789,77.19687
Chakhna Express,fast_food,,,,18.5878868,73.7841987
Indian Oil,fuel,,,,28.5450931,77.1220987
Bharat Petroleum,fuel,,,,28.5222272,77.0819917
Bikaner,fast_food,,,,19.7959477,72.7606534
Monkeys Island - Drive In,restaurant,,,,17.4120873,78.6130357
Lucky Arabian Mandi,restaurant,,,,17.4201515,78.5166572
Mumtaz Restaurant,restaurant,,,,17.4199404,78.5165057
Luckys Biryani - PadmaraoNagar,restaurant,,,,17.4200696,78.5168329
Sorgam,restaurant,,,,13.0113027,80.2539436
Subhdra gas service,fuel,,,,25.379282,78.7270145
Travellers inn,restaurant,,,,15.2035182,73.94023
Waves boutique hotel,restaurant,,,,17.1637747,73.2657143
Reddy's Biryani Zone,restaurant,,,,18.5884132,73.7846268
Karnataka,restaurant,,,,28.5109411,77.2021567
End Of The Day,restaurant,,,,28.5175248,77.200275
Morellos,fast_food,,,,28.5172505,77.2001485
Bhau Vada Pav,fast_food,,,,19.0863549,72.908522
Nirvana,restaurant,,,,19.2117865,72.873412
Lala's Tandoor,fast_food,,,,28.5154971,77.2054225
Apna Punjab,fast_food,,,,28.5108297,77.2023835
Dubai Chinese Fastfoods,fast_food,,,,18.7934035,78.9193287
HP Petrol Pump,fuel,,,,18.7993284,78.9310648
Indian Oil Petrol Station,fuel,,,,18.7988731,78.9295528
Bahar café,restaurant,,,,17.4472359,78.3784684
Aramane Donne Biriyani,restaurant,,,,12.9979072,77.5695359
Oregano,restaurant,,,,12.9805421,77.7120973
Kharghar Toll Booth,,,toll_booth,,19.0373567,73.0783748
Kharghar Toll Booth,,,toll_booth,,19.0298192,73.0898584
Indian Oil,fuel,,,,12.1601552,79.6101227
Punjabi Dhaba,restaurant,,,,12.1445091,79.5998552
Bharat Petroleum,fuel,,,,12.0637678,79.5476487
East India Cafe,restaurant,,,,9.9671111,76.2524376
Runway Plaza,restaurant,,,,19.0448824,73.0647952
Hotel Tulsi,restaurant,,,,19.0469057,73.0717561
Subway,restaurant,,,,17.404322,78.515251
Srinidhi Fast Food,fast_food,,,,12.9090169,77.5530601
Bharat petrolium,fuel,,,,25.655752,78.4584605
goory kitchens,restaurant,,,,13.0121464,80.1304949
Lakshmi chips,restaurant,,,,13.0119921,80.1302059
Thipikaa hotel,restaurant,,,,13.0120072,80.1301773
shri om hottel,restaurant,,,,13.0251187,80.1761226
K.k food shop,restaurant,,,,13.0256747,80.1759143
SRE BHAVAN,restaurant,,,,13.0256218,80.1759233
Goly pav no 1,restaurant,,,,13.0335073,80.1610851
Bhookh Lagi Restaurant,restaurant,,,,25.6931952,85.1570724
The Treat Kamand,restaurant,,,,31.7755979,76.9867114
Petrol station,fuel,,,,18.4284344,79.1350177
Petrol Pump,fuel,,,,18.4316182,79.1320901
Indian Oil,fuel,,,,17.6558327,83.1318806
KFC,fast_food,,,,17.4188116,78.4485887
Thrishivaperoor Womens Food Court,restaurant,,,,10.5243362,76.2117131
Sri Venkateshwara Utsav,fast_food,,,,12.9861567,77.5557927
Mane Thindi,fast_food,,,,12.9227174,77.5563021
Burger King,fast_food,,,,17.4191639,78.4486928
Bikaner Sweets,fast_food,,,,28.5273626,77.2060837
Wah Ji Wah,fast_food,,,,28.5247847,77.2063237
Burger Singh,fast_food,,,,28.5238706,77.2069128
Linde,restaurant,,,,16.3750278,80.4247882
Odisha Hotel,restaurant,,,,28.519302,77.2004271
UK A toZ Props,fast_food,,,,19.1461751,72.7905665
Kandeel,restaurant,,,,15.2730463,73.9588013
AL MYSHIESHA RESTAURANT,restaurant,,,,13.0288445,80.224007
Jamba Juice,fast_food,,,,13.0287635,80.2198496
Saran fast food,fast_food,,,,13.0283112,80.2239348
Sharda,restaurant,,,,15.2903792,73.9644781
Pind Balluchi,restaurant,,,,28.6291804,77.219755
Pahunchar & Maddy's Lounge,restaurant,,,,16.6959729,74.2440429
Jungle calling,restaurant,,,,32.2476755,76.3335108
Essar Petroleum,fuel,,,,17.2736567,78.489862
Bharat Petroleum,fuel,,,,28.6415227,77.2258674
Flechazo,restaurant,,,,12.9772958,77.725534
Pritam Lal and Company,restaurant,,,,25.2304125,83.9202952
Sonam Fast Food,restaurant,,,,32.0360314,76.7148327
June 16,restaurant,,,,32.0405541,76.7112281
Saiteja Tiffin centre,restaurant,,,,16.5265467,80.6488353
Cherry Tea Stall,fast_food,,,,16.4471757,80.6115179
Vadeswaram,fast_food,,,,16.4476899,80.6121465
Manikanta Mess,restaurant,,,,16.4483703,80.6114421
Tiffins,fast_food,,,,16.4628583,80.6179626
Shaik Kastam,fast_food,,,,16.4476102,80.6121042
Fast food centre,fast_food,,,,16.4492638,80.6155259
Shaik merasa restaurant,restaurant,,,,16.4470731,80.6116041
Fast food center,fast_food,,,,16.4475192,80.6119949
Tiffin centre,fast_food,,,,16.4629172,80.6179479
Hotel TAJ,restaurant,,,,16.4489224,80.6108665
Bharat Petroleum,fuel,,,,17.3488992,78.513968
Kamatchi Restaurant,restaurant,,,,11.8515006,79.7890083
HINDUSTAN PETROLEUM,fuel,,,,27.1662222,78.0151479
Lunch At Office,fast_food,,,,28.5101696,77.2020203
Green House Cafe,restaurant,,,,19.3836345,73.2192407
Bharat Petroleum,fuel,,,,11.0025063,77.0407173
Hema's Kitchen,restaurant,,,,10.9901417,76.9991115
Premavati Swaminarayan Vegetarian,restaurant,,,,23.6068356,72.3812553
Nilekani Fuels,fuel,,,,14.6056588,74.8225864
Subway,fast_food,,,,10.9877327,77.0009164
Chili's,restaurant,,,,28.6315666,77.2223238
Subway,fast_food,,,,28.6316182,77.2222311
Anjappar Chettinad Restaurant,restaurant,,,,11.9298909,79.8257971
Sri Durga Bhavani Tiffin Centre,restaurant,,,,16.4630008,80.616919
House of Lloyds,restaurant,,,,15.5232865,73.7884441
Shao-lin,fast_food,,,,28.5339484,77.2071175
Wat-a-Burger,fast_food,,,,28.5350261,77.2081761
MP Restra,restaurant,,,,22.5959884,75.2988096
Domino's,fast_food,,,,22.5542336,88.3509882
Indian Oil (Bihar Oil Agency),fuel,,,,25.1334272,83.665899
Subway,fast_food,,,,13.0297072,80.2454577
Rodeo,restaurant,,,,28.633169,77.2179864
Chandra Sweets,restaurant,,,,28.524724,77.2558837
The food chain,restaurant,,,,26.2879346,73.0368155
auntie's pizza,restaurant,,,,26.2631606,73.0038861
Kaveri Veg Restaurant,restaurant,,,,11.9440508,79.8023821
suresh taelar,fast_food,,,,26.2663946,73.0415406
Hotel Alankar,restaurant,,,,11.2634195,79.7229806
Hindusthan Petroleums,fuel,,,,11.3974831,79.7102012
Hindusthan Petroleum(HP),fuel,,,,11.3965676,79.6996277
Meenakshi high class veg restaurant,restaurant,,,,11.3975445,79.6958769
Hotel Aryaas,restaurant,,,,11.2317879,79.7228686
K.S.S. Biriyani center,restaurant,,,,11.1463694,79.8419348
IndianOil,fuel,,,,11.1887055,79.8002133
Anitha Restaurant,restaurant,,,,11.2183154,79.7396524
Hotel Annapurna,restaurant,,,,11.2165389,79.72876
Hotel Vaishnavi pure Vegetarian,restaurant,,,,11.3275682,79.7148479
Sunset Cafe,restaurant,,,,32.2584494,76.3245611
Magic Pack Resturant,restaurant,,,,12.8736281,77.6448728
Bharat Petroleum,fuel,,,,18.9949462,73.1146581
Balaji restaurent,restaurant,,,,19.577481,72.8216096
The Bombay Canteen,restaurant,,,,19.0035585,72.8275267
Hotel Aaishcharya,restaurant,,,,19.372462,73.8091056
Tibetan resturant,restaurant,,,,32.5373656,75.982173
Om Saravana Bhavan,restaurant,,,,11.9414245,79.7959156
Bharat Petroleum,fuel,,,,16.0177645,80.825224
HP,fuel,,,,16.0177444,80.826373
Amma Unavagam,restaurant,,,,12.9341202,80.2332305
Hindustan Petroleum,fuel,,,,17.3491571,78.5133861
Rasraj Restaurent Pure Veg,restaurant,,,,19.6962135,72.7694413
Hotel Lokmanya,restaurant,,,,19.6976058,72.7713474
The Manoor,restaurant,,,,32.2311848,76.0555859
Mangal and Mangal car parking,parking,,,,10.8228211,78.6968189
Junior Kuppanna,restaurant,,,,10.7303162,79.0877053
Meera's Restaurant,restaurant,,,,10.7666229,78.8010366
Breadworks,restaurant,,,,13.0638835,77.5880338
Sri Vinayaka Hot Chips,fast_food,,,,13.0668023,77.594974
Udupi Garden,restaurant,,,,13.0666013,77.5955056
Sip 'N' Crunch,fast_food,,,,13.066374,77.5971954
Copper Kitchen,restaurant,,,,11.9331152,79.807685
Arjun,restaurant,,,,29.649117,79.66387
Sampradhaya curry point,restaurant,,,,17.446934,78.3918229
Sri Annai Restaurant,restaurant,,,,11.9398828,79.4982114
Temple City,restaurant,,,,10.0800875,77.9777741
রাধিকা ফাস্ট ফুড,fast_food,,,,26.7027715,88.418837
Kolkata Arsalan Biryani,fast_food,,,,26.7031386,88.419716
Silver saloon,restaurant,,,,26.2114571,78.1505151
Domino's,fast_food,,,,18.4595805,73.7854865
Radha Krushna,restaurant,,,,18.4588958,73.7868026
Green Field Garden,restaurant,,,,18.4577197,73.8046959
McDonald's,fast_food,,,,18.458125,73.8069953
Hotel Relax Family Garden Resto Bar,restaurant,,,,18.4566671,73.8008696
Adden Foods,fast_food,,,,18.4597165,73.7857277
Malabar Cafe,restaurant,,,,9.9871711,76.2649682
Thai Soul,restaurant,,,,9.9865647,76.2651686
Hotel Moms Kitchen,restaurant,,,,9.9892475,76.2657832
Surya Kudumbasree,restaurant,,,,9.9905283,76.2656269
Snake Snacks,fast_food,,,,9.4918346,76.3336944
Vasantham,restaurant,,,,10.9306069,78.7450034
Omer hotel,restaurant,,,,17.331993,78.4905578
Cng station,fuel,,,,23.1619162,72.5882763
Visitor parking,parking,,,,17.4190949,78.3375235
Kunga restaurant,restaurant,,,,27.041717,88.2665786
McDonald's,fast_food,,,,18.9758059,72.8121123
MLRIT canteen,restaurant,,,,17.5944898,78.4418787
Punjabi food factory,restaurant,,,,26.2237022,78.1718739
De-Paris,restaurant,,,,9.9456345,76.2551757
Truffles,restaurant,,,,12.9806974,77.6405653
Alchi kitchen,restaurant,,,,34.1657098,77.5851702
Bottle Opener,fast_food,,,,28.5858839,77.2136747
Hindustan Petroleum,fuel,,,,28.8920548,76.618823
Umaid Bhawan,restaurant,,,,26.9284344,75.7923832
Guru Raghavendra,restaurant,,,,12.4234368,76.6843137
CNG pump Bharat Petroleum,fuel,,,,22.2343063,73.1883648
Stoned Pizzeria,fast_food,,,,28.5500656,77.2052778
Illam Resturant,restaurant,,,,12.8759565,77.6397754
Shree Bhukkads a food lounge,restaurant,,,,26.2185696,78.182155
Canteen,restaurant,,,,17.3363873,78.2896976
HP,fuel,,,,28.6378975,77.2413599
Jamba Juice,fast_food,,,,17.336375,78.289547
Indian Oil,fuel,,,,17.3276613,78.4787851
Man bhavan,restaurant,,,,22.7137187,75.8745701
Kabeer roasted chicken,restaurant,,,,22.7138033,75.8745714
Kova Alankar Vilas,restaurant,,,,13.0808614,80.2675812
Subway,fast_food,,,,13.0741894,80.2621162
Saravana Bhavan,fast_food,,,,13.0768575,80.2622942
Greenapple,fast_food,,,,13.084481,80.2760751
HP,fuel,,,,28.5448893,77.1217165
Indian Oil,fuel,,,,28.569869,77.1949192
Danish Darbar,fast_food,,,,18.5879231,73.7836573
Indian Oil,fuel,,,,28.6673165,77.2201688
Godavari Ruchulu,restaurant,,,,17.4052362,78.3914237
Indian Oil,fuel,,,,28.6695451,77.3229443
Bharath TVS Service Centre,,services,,,12.9374358,77.5844297
Rawther Restaurant,restaurant,,,,13.0689007,80.256646
HP,fuel,,,,13.07198,80.2598553
Palmshore,restaurant,,,,13.0695817,80.2572161
Machhranga Airconditioned Multi Cuisine,restaurant,,,,22.4714228,88.3891649
Saravana Bhavan,restaurant,,,,10.5973342,76.4849697
Sheth petrolium,fuel,,,,22.5940222,70.9375681
Cafe united,restaurant,,,,26.2636468,72.9947856
Dawat,restaurant,,,,22.545692,88.3528932
Mamledar missal,fast_food,,,,19.172979,72.9567413
Indian coffee house,restaurant,,,,26.2152944,78.1830362
Gail Gas,fuel,,,,22.3864139,73.1446714
Indian oil CNG n Petrol,fuel,,,,23.0292807,72.4750283
Jalaram Parotha house,restaurant,,,,23.0284866,72.4766561
Mary's Cafe,fast_food,,,,12.9721284,77.6498491
Kachuri Chaats stall,fast_food,,,,11.9379195,79.8266281
Tibetan Kitchen,restaurant,,,,34.1638355,77.5814214
Shibus Fast food,fast_food,,,,10.0498775,76.3330043
Unnichira,bus_stop,services,,,10.0299877,76.3191024
Bharat Petroleum,fuel,,,,28.6425083,77.1764239
Veg Aroma,restaurant,,,,20.0120431,73.7461903
Hotel Blue Leaf,restaurant,,,,20.0150044,73.7372505
balukhar restaurant khaltsi,restaurant,,,,34.309824,76.9183098
Hospital Canteen,restaurant,,,,16.6961982,81.0938859
Grand Aryas Food Court,restaurant,,,,16.7099015,81.093623
Indian Oil,fuel,,,,16.1010642,80.1693606
Free for 10 minute,,,toll_booth,,16.5224112,80.7900646
Free for 10 minute,,,toll_booth,,16.5224936,80.7900517
Swathi Restaurant,restaurant,,,,13.5914448,80.032163
Dhaba,restaurant,,,,13.7140756,80.0073794
